seed,regime,output,fixed_var,fixed_value,repeat,method,n_train,n_test,rmse,mae,r2
62,noisy,Output1,X3,2.0,37,rbf,12,4,0.07879073705887876,0.06119094746452891,0.9871886267528971
62,noisy,Output1,X3,2.0,38,cubic,12,4,0.014494558763435332,0.013862644335076224,0.9996891786130871
62,noisy,Output1,X3,2.0,38,rbf,12,4,0.02061393490176989,0.016676699560191244,0.9993713300587601
62,noisy,Output1,X3,2.0,39,cubic,12,4,0.019318245801396086,0.014396421172161111,0.9997014443033255
62,noisy,Output1,X3,2.0,39,rbf,12,4,0.02328005638624195,0.02058019138573064,0.9995664311797228
62,noisy,Output1,X3,3.0,0,rbf,12,4,0.11695022234524176,0.10236733360831152,0.9851666515141795
62,noisy,Output1,X3,3.0,1,rbf,12,4,0.14830466840574216,0.1240052675121161,0.9893480642849273
62,noisy,Output1,X3,3.0,2,rbf,12,4,0.13821156387360584,0.1120753117403962,0.9894382433620518
62,noisy,Output1,X3,3.0,3,rbf,12,4,0.2076028827143195,0.1547485284706498,0.9729378642650005
62,noisy,Output1,X3,3.0,4,rbf,12,4,0.14043117152357368,0.11333222773188817,0.9908818036174147
62,noisy,Output1,X3,3.0,5,cubic,12,4,0.08492377035432096,0.08291975136702301,0.9861528701993086
62,noisy,Output1,X3,3.0,5,rbf,12,4,0.23259216001693042,0.20550020324053409,0.8961297032294245
62,noisy,Output1,X3,3.0,6,rbf,12,4,0.15927030269492742,0.13274963285799235,0.9873360285056195
62,noisy,Output1,X3,3.0,7,rbf,12,4,0.1499949622059043,0.10446037497151706,0.937696492866352
62,noisy,Output1,X3,3.0,8,rbf,12,4,0.10085043824586432,0.07514810509370962,0.9889695640844183
62,noisy,Output1,X3,3.0,9,rbf,12,4,0.15701290766424775,0.13443300743743564,0.9389094514102422
62,noisy,Output1,X3,3.0,10,rbf,12,4,0.180503405873388,0.1377988824394351,0.9819548728746439
62,noisy,Output1,X3,3.0,11,rbf,12,4,0.1767493579217697,0.14050772170277026,0.9644846711917701
62,noisy,Output1,X3,3.0,12,rbf,12,4,0.2820768707292259,0.24810769166651142,0.9715454470594623
62,noisy,Output1,X3,3.0,13,rbf,12,4,0.12142798085995779,0.08572066205745937,0.9923532605529006
62,noisy,Output1,X3,3.0,14,rbf,12,4,0.16506300374472432,0.15373675850929341,0.9904540279572913
62,noisy,Output1,X3,3.0,15,cubic,12,4,0.0808846677558868,0.06007868245068171,0.9764476138792713
62,noisy,Output1,X3,3.0,15,rbf,12,4,0.1196937722068814,0.09935666422766232,0.9484242432215938
62,noisy,Output1,X3,3.0,16,rbf,12,4,0.12351004130801019,0.0908836994949539,0.9890165941811874
62,noisy,Output1,X3,3.0,17,rbf,12,4,0.16805673699711246,0.11078534543687063,0.8122922326269173
62,noisy,Output1,X3,3.0,18,cubic,12,4,0.06224908731637507,0.058728946088468015,0.9973554851301994
62,noisy,Output1,X3,3.0,18,rbf,12,4,0.13780772555587043,0.12426972301389883,0.987039338539834
62,noisy,Output1,X3,3.0,19,rbf,12,4,0.18192788268223892,0.12645443372536613,0.9607191485087672
62,noisy,Output1,X3,3.0,20,cubic,12,4,0.08201085344500239,0.06657465823219699,0.9946719981740343
62,noisy,Output1,X3,3.0,20,rbf,12,4,0.07580209741643841,0.06408860184431386,0.9954481897722129
62,noisy,Output1,X3,3.0,21,cubic,12,4,0.05502824298862586,0.05353731847227183,0.9965575198647069
62,noisy,Output1,X3,3.0,21,rbf,12,4,0.11398463155066839,0.10930245928961668,0.9852295832335569
62,noisy,Output1,X3,3.0,22,cubic,12,4,0.10197361274104315,0.09185649739871482,0.974620322912775
62,noisy,Output1,X3,3.0,22,rbf,12,4,0.18389932631708006,0.16445974839449917,0.9174588040735232
62,noisy,Output1,X3,3.0,23,cubic,12,4,0.08017478972704557,0.07223582088828029,0.9930808272487727
62,noisy,Output1,X3,3.0,23,rbf,12,4,0.13976847234046266,0.13562777380650504,0.9789720492399825
62,noisy,Output1,X3,3.0,24,cubic,12,4,0.04810065535329943,0.042842614714464156,0.9979848654120562
62,noisy,Output1,X3,3.0,24,rbf,12,4,0.07718892487013014,0.06239780439504605,0.9948106608609556
62,noisy,Output1,X3,3.0,25,rbf,12,4,0.12548302605865408,0.10245959704705737,0.9844815187694506
62,noisy,Output1,X3,3.0,26,cubic,12,4,0.05355481304843126,0.04907406864341335,0.992796354789059
62,noisy,Output1,X3,3.0,26,rbf,12,4,0.1526978244708254,0.12832381976701546,0.941437312451226
62,noisy,Output1,X3,3.0,27,cubic,12,4,0.11484288038053596,0.10603665448780464,0.9760939891221942
62,noisy,Output1,X3,3.0,27,rbf,12,4,0.12741220727568625,0.1049382535028689,0.9705746905601822
62,noisy,Output1,X3,3.0,28,rbf,12,4,0.1764616387823909,0.13493908414928668,0.9435583662790908
62,noisy,Output1,X3,3.0,29,cubic,12,4,0.0885379589827555,0.08400675406666647,0.9925898575095854
62,noisy,Output1,X3,3.0,29,rbf,12,4,0.12088008103420747,0.09730273675863299,0.9861873492252924
62,noisy,Output1,X3,3.0,30,rbf,12,4,0.18221472104173086,0.1673633952637621,0.9829245805097805
62,noisy,Output1,X3,3.0,31,rbf,12,4,0.11510207894798799,0.09223244094598687,0.9837404912904537
62,noisy,Output1,X3,3.0,32,cubic,12,4,0.08613363033629179,0.0737127354694932,0.9915657658348404
62,noisy,Output1,X3,3.0,32,rbf,12,4,0.07375543465568117,0.052051756599736265,0.9938157333973175
62,noisy,Output1,X3,3.0,33,rbf,12,4,0.20546588763031162,0.15072930668985407,0.9741313308039212
62,noisy,Output1,X3,3.0,34,cubic,12,4,0.07108210191000372,0.06506155524432156,0.9875980035706825
62,noisy,Output1,X3,3.0,34,rbf,12,4,0.08370353413785946,0.06951992838046095,0.9828027632787699
62,noisy,Output1,X3,3.0,35,cubic,12,4,0.0625948696493509,0.052906155164818114,0.9962962213366016
62,noisy,Output1,X3,3.0,35,rbf,12,4,0.12387859402858856,0.11683033838750312,0.9854935855201927
62,noisy,Output1,X3,3.0,36,cubic,12,4,0.08642887648789749,0.07440066744749707,0.9739756556572998
62,noisy,Output1,X3,3.0,36,rbf,12,4,0.10394697477829352,0.1000015260362559,0.9623568662877292
62,noisy,Output1,X3,3.0,37,rbf,12,4,0.15427207138470753,0.13428492606214154,0.9876572092340579
62,noisy,Output1,X3,3.0,38,rbf,12,4,0.1752301712512662,0.11907577154414245,0.981779086840611
62,noisy,Output1,X3,3.0,39,cubic,12,4,0.039628923865210386,0.03569213305859964,0.998462760360799
62,noisy,Output1,X3,3.0,39,rbf,12,4,0.12604306134109278,0.11834325614582919,0.9844491224375711
62,noisy,Output1,X3,4.0,0,rbf,12,4,0.42395596656197015,0.4040281408388997,0.9276355062403825
62,noisy,Output1,X3,4.0,1,rbf,12,4,0.2981823930476036,0.26926847201307513,0.9401086744165386
62,noisy,Output1,X3,4.0,2,cubic,12,4,0.07614217986853415,0.0693000321809264,0.9939938205472012
62,noisy,Output1,X3,4.0,2,rbf,12,4,0.0657282781095269,0.04492500581392622,0.9955243903436903
62,noisy,Output1,X3,4.0,3,rbf,12,4,0.2116295983074935,0.1755043273009128,0.974305416292072
62,noisy,Output1,X3,4.0,4,rbf,12,4,0.18165029774756852,0.13175244124078378,0.6436342287447725
62,noisy,Output1,X3,4.0,5,rbf,12,4,0.21184861151002377,0.174463545704165,0.9760345013920282
62,noisy,Output1,X3,4.0,6,rbf,12,4,0.27069018150380353,0.25707236519803534,0.9166999701983505
62,noisy,Output1,X3,4.0,7,rbf,12,4,0.3300894848906893,0.31688380965618834,0.9324672634271262
62,noisy,Output1,X3,4.0,8,rbf,12,4,0.362904192113505,0.29449772857942913,0.7918506211719412
62,noisy,Output1,X3,4.0,9,rbf,12,4,0.3591365440420251,0.3173546603441597,0.9373240126669222
62,noisy,Output1,X3,4.0,10,rbf,12,4,0.2256852036261637,0.17373813945331873,0.7608325390145841
62,noisy,Output1,X3,4.0,11,rbf,12,4,0.27348335626650383,0.24966252347361484,0.9384949762584963
62,noisy,Output1,X3,4.0,12,rbf,12,4,0.16367804211429116,0.15793265091839068,0.9885297357431131
62,noisy,Output1,X3,4.0,13,rbf,12,4,0.24086054777275437,0.22756780717382227,0.9740380216500293
62,noisy,Output1,X3,4.0,14,rbf,12,4,0.2874225137295588,0.2459930953782734,0.9515982074988203
62,noisy,Output1,X3,4.0,15,rbf,12,4,0.3670026664256405,0.31093271449675364,0.8693417062245997
62,noisy,Output1,X3,4.0,16,rbf,12,4,0.2736437530212521,0.24124869688109538,0.9515740264353529
62,noisy,Output1,X3,4.0,17,rbf,12,4,0.32597220006645233,0.3045827414614263,0.9076390299931941
62,noisy,Output1,X3,4.0,18,rbf,12,4,0.33544814350495084,0.2543574405564011,0.9043090602052034
62,noisy,Output1,X3,4.0,19,cubic,12,4,0.13092784431058674,0.11382513704488939,0.9809793132372439
62,noisy,Output1,X3,4.0,19,rbf,12,4,0.18829978505118178,0.18387414796783008,0.960657513245534
62,noisy,Output1,X3,4.0,20,rbf,12,4,0.3602521469267871,0.2683701557238327,0.8794286983960531
62,noisy,Output1,X3,4.0,21,rbf,12,4,0.35507146355414354,0.275860753607551,0.9316914027915116
62,noisy,Output1,X3,4.0,22,cubic,12,4,0.15044545452717575,0.14067160454038036,0.9760347631657651
62,noisy,Output1,X3,4.0,22,rbf,12,4,0.13090048091890386,0.11927740951877885,0.9818571266890349
62,noisy,Output1,X3,4.0,23,rbf,12,4,0.4457813299741193,0.4387271145867694,0.6437864337165571
62,noisy,Output1,X3,4.0,24,rbf,12,4,0.32238830327245094,0.28241020127781435,0.9449760021892937
62,noisy,Output1,X3,4.0,25,rbf,12,4,0.22193691108322874,0.18062597746228348,0.8797819844039362
62,noisy,Output1,X3,4.0,26,rbf,12,4,0.28379965169183935,0.26713943403596263,0.9482997790879988
62,noisy,Output1,X3,4.0,27,rbf,12,4,0.2175400154962838,0.17844362541256645,0.7356402533991725
62,noisy,Output1,X3,4.0,28,rbf,12,4,0.48141443729616273,0.4755947164428498,0.6424276438969205
62,noisy,Output1,X3,4.0,29,rbf,12,4,0.1923733220282427,0.18073176597784732,0.9808076376324435
62,noisy,Output1,X3,4.0,30,rbf,12,4,0.23617028462734427,0.1979863178704706,0.9477700731720482
62,noisy,Output1,X3,4.0,31,rbf,12,4,0.3377369162431808,0.2942246711912442,0.9331389294106216
62,noisy,Output1,X3,4.0,32,cubic,12,4,0.0875637259407834,0.06015224257945695,0.9907991126792408
62,noisy,Output1,X3,4.0,32,rbf,12,4,0.261211612948559,0.2447325165766988,0.9181221919129746
62,noisy,Output1,X3,4.0,33,rbf,12,4,0.697488465690601,0.5743458945955525,0.2634448048320419
62,noisy,Output1,X3,4.0,34,rbf,12,4,0.20884787797232449,0.1924727509918086,0.7320938519949212
62,noisy,Output1,X3,4.0,35,rbf,12,4,0.3026546881633669,0.2599889512570457,0.9095172111994091
62,noisy,Output1,X3,4.0,36,cubic,12,4,0.10429021761520667,0.08184464079753445,0.9910559146324021
62,noisy,Output1,X3,4.0,36,rbf,12,4,0.14707238394380548,0.10135496288620216,0.9822126581154107
62,noisy,Output1,X3,4.0,37,cubic,12,4,0.12931247562228831,0.09936832063959788,0.9742925926552454
62,noisy,Output1,X3,4.0,37,rbf,12,4,0.20050853591037138,0.17666318881148158,0.9381922180629831
62,noisy,Output1,X3,4.0,38,rbf,12,4,0.3192157684507065,0.29752517607520546,0.9395326355089115
62,noisy,Output1,X3,4.0,39,cubic,12,4,0.09399688355990711,0.061537887390676116,0.9938437114525853
62,noisy,Output1,X3,4.0,39,rbf,12,4,0.28040821887464273,0.26464713311432275,0.9452135027422932
62,noisy,Output2,X1,1.0,0,rbf,9,3,1.966890197277375,1.8974890113972203,0.3498729856850369
62,noisy,Output2,X1,1.0,1,rbf,9,3,1.1620506697365671,0.9637596919063757,0.9578986518545606
62,noisy,Output2,X1,1.0,2,cubic,9,3,1.4933457397815288,1.4142546416834971,0.9125669886832455
62,noisy,Output2,X1,1.0,2,rbf,9,3,1.6062057828137177,1.5374651066133511,0.8988520530705313
62,noisy,Output2,X1,1.0,3,rbf,9,3,1.490093864083621,1.312744396453386,0.6527977652004784
62,noisy,Output2,X1,1.0,4,cubic,9,3,0.6631488902667465,0.595510998814459,0.9866387537495787
62,noisy,Output2,X1,1.0,4,rbf,9,3,1.0249682584238777,0.6511950487802354,0.9680812624182691
62,noisy,Output2,X1,1.0,5,rbf,9,3,2.606290534886433,2.574951220238164,0.1979405560767823
62,noisy,Output2,X1,1.0,6,rbf,9,3,1.1730327502884577,0.9534510509136632,0.8811764685573629
62,noisy,Output2,X1,1.0,7,rbf,9,3,3.2872540929690715,3.1260523344277042,-1.7875452140480723
62,noisy,Output2,X1,1.0,8,rbf,9,3,2.0020231901726864,1.6083353194353804,0.6666777770296439
62,noisy,Output2,X1,1.0,9,rbf,9,3,5.438557759827152,5.164582606844438,-0.03178757582474878
62,noisy,Output2,X1,1.0,10,rbf,9,3,3.1212904038328775,2.8243985581324047,-1.156116821283594
62,noisy,Output2,X1,1.0,11,rbf,9,3,2.5797292180416775,1.9501985842107643,0.8137335072868515
62,noisy,Output2,X1,1.0,12,cubic,9,3,1.0272045751339587,0.8774053667173313,0.7664833651003633
62,noisy,Output2,X1,1.0,12,rbf,9,3,1.984580752884203,1.9671381964694525,0.12835130616887225
62,noisy,Output2,X1,1.0,13,cubic,9,3,0.694538114716948,0.6342929767430826,0.9515222845950864
62,noisy,Output2,X1,1.0,13,rbf,9,3,0.7637828221318126,0.5786880916726762,0.9413740692927115
62,noisy,Output2,X1,1.0,14,cubic,9,3,1.1795119212953886,1.1457518770086619,0.8843007000300688
62,noisy,Output2,X1,1.0,14,rbf,9,3,1.5132153843365364,1.2561024389974598,0.809573424280478
62,noisy,Output2,X1,1.0,15,cubic,9,3,0.8346578371079287,0.6717905625778791,0.8762523023932006
62,noisy,Output2,X1,1.0,15,rbf,9,3,1.4477945290814185,1.3374724463149181,0.6276648489616558
62,noisy,Output2,X1,1.0,16,rbf,9,3,0.8584026905294732,0.8533861860081142,0.9749432117935486
62,noisy,Output2,X1,1.0,17,rbf,9,3,2.7224339921060188,2.2580778636426637,0.7875642625083795
62,noisy,Output2,X1,1.0,18,rbf,9,3,4.516488007595507,3.806240942669054,-1.9610963758836504
62,noisy,Output2,X1,1.0,19,rbf,9,3,1.1884288080727567,1.0804614824190164,0.9583085256631064
62,noisy,Output2,X1,1.0,20,rbf,9,3,1.251267240789211,1.0803486263400073,0.9483634990481874
62,noisy,Output2,X1,1.0,21,rbf,9,3,2.485210388449153,2.449829663147957,0.8229731335232474
62,noisy,Output2,X1,1.0,22,rbf,9,3,3.029808635091092,2.6561381563148405,0.6271018206684672
62,noisy,Output2,X1,1.0,23,rbf,9,3,1.4500260238121474,1.4087374378418396,0.9327906025855052
62,noisy,Output2,X1,1.0,24,rbf,9,3,4.432229353472077,4.347921497773939,-264.20287006402236
62,noisy,Output2,X1,1.0,25,rbf,9,3,3.86045799182639,3.627738004915551,-1.2109047773610917
62,noisy,Output2,X1,1.0,26,rbf,9,3,1.277327837480344,1.2336803303601303,0.9518378721732583
62,noisy,Output2,X1,1.0,27,cubic,9,3,1.5015907353139017,1.4268307263167355,0.9115988607711404
62,noisy,Output2,X1,1.0,27,rbf,9,3,1.6062057828137093,1.537465106613337,0.8988520530705323
62,noisy,Output2,X1,1.0,28,rbf,9,3,4.577661203560053,4.251503414704515,0.13488606031555106
62,noisy,Output2,X1,1.0,29,rbf,9,3,2.342523792626889,1.7745459536389363,0.8082481297494097
62,noisy,Output2,X1,1.0,30,cubic,9,3,1.5570096467957986,1.5124384123646515,0.8994023554009071
62,noisy,Output2,X1,1.0,30,rbf,9,3,1.653395001580576,1.6098752553337734,0.8865620299531853
62,noisy,Output2,X1,1.0,31,rbf,9,3,2.9548859975455275,2.6714898745555424,0.310682795382319
62,noisy,Output2,X1,1.0,32,cubic,9,3,1.0931828056492,0.9358063006251823,0.8866522946464501
62,noisy,Output2,X1,1.0,32,rbf,9,3,2.2008127691939174,2.0781204534658606,0.5405975123550268
62,noisy,Output2,X1,1.0,33,rbf,9,3,3.2820800317369514,2.7235076642296767,-0.5980512749319427
62,noisy,Output2,X1,1.0,34,cubic,9,3,1.115250396980687,1.014455210837145,0.8803486231767079
62,noisy,Output2,X1,1.0,34,rbf,9,3,1.2310369800063532,1.1593673119496344,0.854214233090741
62,noisy,Output2,X1,1.0,35,rbf,9,3,2.9721578134255124,2.3077591928239944,0.6536633651982515
62,noisy,Output2,X1,1.0,36,rbf,9,3,3.0476365363640303,2.8179552045138636,0.652981934926081
62,noisy,Output2,X1,1.0,37,cubic,9,3,1.6918200939742212,1.543060732545144,-37.640445610061796
62,noisy,Output2,X1,1.0,37,rbf,9,3,1.455588385314174,1.342932162120178,-27.602956890730624
62,noisy,Output2,X1,1.0,38,rbf,9,3,2.016955425665282,1.657719467169759,0.5196547458910057
62,noisy,Output2,X1,1.0,39,rbf,9,3,2.946592769626757,2.765824358178879,0.6765063822670878
62,noisy,Output2,X1,1.3333333333333333,0,rbf,9,3,0.3974224596626234,0.3759077710205654,0.9810435262194785
62,noisy,Output2,X1,1.3333333333333333,1,rbf,9,3,0.4051073505772131,0.3844859280746527,0.9830493591890845
62,noisy,Output2,X1,1.3333333333333333,2,rbf,9,3,1.3069853893458414,1.2510140447845888,-11.971725822972822
62,noisy,Output2,X1,1.3333333333333333,3,cubic,9,3,0.5231771077132029,0.4904271273554593,0.9878818344151812
62,noisy,Output2,X1,1.3333333333333333,3,rbf,9,3,0.5342716360366846,0.4934931715661299,0.9873624276689877
62,noisy,Output2,X1,1.3333333333333333,4,rbf,9,3,0.5292073605788097,0.5228937200565937,0.9174761302232068
62,noisy,Output2,X1,1.3333333333333333,5,rbf,9,3,1.1016123292296753,0.9565164084340042,0.9025041052754028
62,noisy,Output2,X1,1.3333333333333333,6,rbf,9,3,0.8695751184561007,0.8569206516071693,0.9700053712939896
62,noisy,Output2,X1,1.3333333333333333,7,rbf,9,3,0.5300397470554568,0.4553083254751951,0.9277322458393336
62,noisy,Output2,X1,1.3333333333333333,8,rbf,9,3,0.441384933388057,0.3949139304281187,0.9536776709984921
62,noisy,Output2,X1,1.3333333333333333,9,cubic,9,3,1.0036313864196815,0.9637550920944612,0.7605009214941034
62,noisy,Output2,X1,1.3333333333333333,9,rbf,9,3,0.659884628039267,0.6365276834022234,0.8964639955730207
62,noisy,Output2,X1,1.3333333333333333,10,rbf,9,3,0.674072660853399,0.6537069021313977,0.9877355372079318
62,noisy,Output2,X1,1.3333333333333333,11,rbf,9,3,1.2383980137800459,1.002414581424058,0.9205164220141084
62,noisy,Output2,X1,1.3333333333333333,12,rbf,9,3,1.202976070323274,0.9068302852743327,0.9353649436719372
62,noisy,Output2,X1,1.3333333333333333,13,rbf,9,3,1.2549010282373194,1.0231147861925176,0.8132098707127859
62,noisy,Output2,X1,1.3333333333333333,14,cubic,9,3,0.38372984679171446,0.3513629237151588,0.9859827336135545
62,noisy,Output2,X1,1.3333333333333333,14,rbf,9,3,0.8787225159902177,0.7910059594645317,0.9264952041500572
62,noisy,Output2,X1,1.3333333333333333,15,rbf,9,3,0.7017204467143484,0.6893681610374228,0.9788169452548884
62,noisy,Output2,X1,1.3333333333333333,16,cubic,9,3,0.33576461402458974,0.29638422217463817,0.9779188845710214
62,noisy,Output2,X1,1.3333333333333333,16,rbf,9,3,0.3631999156524501,0.31086982913579614,0.9741629671428986
62,noisy,Output2,X1,1.3333333333333333,17,rbf,9,3,0.7068564339694067,0.649640324069224,0.88119962579914
62,noisy,Output2,X1,1.3333333333333333,18,rbf,9,3,1.491377490618793,1.4066668009644985,0.7584976509631676
62,noisy,Output2,X1,1.3333333333333333,19,rbf,9,3,1.1508924042009596,0.791419601524827,0.8706671075959548
62,noisy,Output2,X1,1.3333333333333333,20,cubic,9,3,0.3926371931554868,0.3351311792899132,0.4982788803020769
62,noisy,Output2,X1,1.3333333333333333,20,rbf,9,3,0.5521263934340355,0.5315966283709846,0.007897539714284196
62,noisy,Output2,X1,1.3333333333333333,21,cubic,9,3,0.3970395571210169,0.39142575793991013,0.9765373910104442
62,noisy,Output2,X1,1.3333333333333333,21,rbf,9,3,0.4600321439783902,0.43331712442087184,0.9685018458398009
62,noisy,Output2,X1,1.3333333333333333,22,cubic,9,3,1.2514262173595263,1.218997478796556,-10.892325666600916
62,noisy,Output2,X1,1.3333333333333333,22,rbf,9,3,1.6816038336268588,1.668328973535015,-20.473541348258017
62,noisy,Output2,X1,1.3333333333333333,23,rbf,9,3,0.598254767988356,0.5355530207578356,0.987286059280296
62,noisy,Output2,X1,1.3333333333333333,24,rbf,9,3,0.45793590513913923,0.4334660116297829,0.9732455094934942
62,noisy,Output2,X1,1.3333333333333333,25,rbf,9,3,0.5982547679883291,0.5355530207578036,0.9872860592802972
62,noisy,Output2,X1,1.3333333333333333,26,rbf,9,3,1.082709411335485,0.9810567094791734,0.9122430376885868
62,noisy,Output2,X1,1.3333333333333333,27,cubic,9,3,0.42281001417352243,0.40981880758510414,0.9815355487965051
62,noisy,Output2,X1,1.3333333333333333,27,rbf,9,3,0.5077164822180698,0.49003376394680603,0.9733750746409344
62,noisy,Output2,X1,1.3333333333333333,28,rbf,9,3,1.0545985245876186,1.0314397284745767,0.9240986896613483
62,noisy,Output2,X1,1.3333333333333333,29,rbf,9,3,0.622941969707928,0.5633078966809627,0.9131696339571518
62,noisy,Output2,X1,1.3333333333333333,30,rbf,9,3,0.44138493338802776,0.3949139304280944,0.9536776709984983
62,noisy,Output2,X1,1.3333333333333333,31,rbf,9,3,0.7068564339690723,0.6496403240688995,0.8811996257992524
62,noisy,Output2,X1,1.3333333333333333,32,cubic,9,3,0.4628894833127288,0.4504303666867629,0.9935518326794851
62,noisy,Output2,X1,1.3333333333333333,32,rbf,9,3,0.43657552877831646,0.4331419131808829,0.9942641148362301
62,noisy,Output2,X1,1.3333333333333333,33,rbf,9,3,0.38124649539024796,0.34630670497897614,0.9715316117704687
62,noisy,Output2,X1,1.3333333333333333,34,cubic,9,3,1.0016386514866678,0.9616840291753427,0.7614510399990769
62,noisy,Output2,X1,1.3333333333333333,34,rbf,9,3,0.6598846280392291,0.6365276834021856,0.8964639955730327
62,noisy,Output2,X1,1.3333333333333333,35,cubic,9,3,0.2876820900197634,0.22896005391133478,0.9864176591613409
62,noisy,Output2,X1,1.3333333333333333,35,rbf,9,3,0.5419793535581601,0.5221119976904814,0.9517925167156369
62,noisy,Output2,X1,1.3333333333333333,36,cubic,9,3,0.5622801702217844,0.5512582253182389,0.9646611616709351
62,noisy,Output2,X1,1.3333333333333333,36,rbf,9,3,1.223913271897281,1.0632674662160835,0.8325643153626069
